repository	union_path	scope	old_ref_tip_tree_crosswalk	old_main_blob	branch_blob_crosswalk	relation	donor_class	final_path	final_mode	final_blob	final_bytes	disposition	review_mode	audit_signals	final_source_basis	final_source_tree	reason	reviewer	reviewed_at
backend-reliability-training	docs/notes/java/time/clock-instant-duration.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:02353e6b27d08e286e905a2636a901aa008ae6f7:2983;learning/reliability-v2=100644:02353e6b27d08e286e905a2636a901aa008ae6f7:2983;learning/reliability-v2.0.1=100644:02353e6b27d08e286e905a2636a901aa008ae6f7:2983	oid-identical-all	oid-identical	docs/notes/java/time/clock-instant-duration.md	100644	02353e6b27d08e286e905a2636a901aa008ae6f7	2983	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/java/types/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:1933feade209ff2e50d386a2ae546a9afcfa5b45:558;learning/reliability-v2=100644:1933feade209ff2e50d386a2ae546a9afcfa5b45:558;learning/reliability-v2.0.1=100644:1933feade209ff2e50d386a2ae546a9afcfa5b45:558	oid-identical-all	oid-identical	docs/notes/java/types/README.md	100644	1933feade209ff2e50d386a2ae546a9afcfa5b45	558	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/java/types/enums-and-state.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:45d75e26eda5344073459dc9d96222f4ff6cd840:2826;learning/reliability-v2=100644:45d75e26eda5344073459dc9d96222f4ff6cd840:2826;learning/reliability-v2.0.1=100644:45d75e26eda5344073459dc9d96222f4ff6cd840:2826	oid-identical-all	oid-identical	docs/notes/java/types/enums-and-state.md	100644	45d75e26eda5344073459dc9d96222f4ff6cd840	2826	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/java/types/records-and-dtos.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:91652c77351e1b7350facd70da6d7e41d6acf7b2:3299;learning/reliability-v2=100644:91652c77351e1b7350facd70da6d7e41d6acf7b2:3299;learning/reliability-v2.0.1=100644:91652c77351e1b7350facd70da6d7e41d6acf7b2:3299	oid-identical-all	oid-identical	docs/notes/java/types/records-and-dtos.md	100644	91652c77351e1b7350facd70da6d7e41d6acf7b2	3299	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:975a021ca5bab9622f23c74eacc55c300b45950d:2608;learning/reliability-v2=100644:975a021ca5bab9622f23c74eacc55c300b45950d:2608;learning/reliability-v2.0.1=100644:975a021ca5bab9622f23c74eacc55c300b45950d:2608	oid-identical-all	oid-identical	docs/notes/reliability/README.md	100644	975a021ca5bab9622f23c74eacc55c300b45950d	2608	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/access-control/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:52dc4f09a82dd35c12d5eec928d2ffbc1420d29b:665;learning/reliability-v2=100644:52dc4f09a82dd35c12d5eec928d2ffbc1420d29b:665;learning/reliability-v2.0.1=100644:52dc4f09a82dd35c12d5eec928d2ffbc1420d29b:665	oid-identical-all	oid-identical	docs/notes/reliability/access-control/README.md	100644	52dc4f09a82dd35c12d5eec928d2ffbc1420d29b	665	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/access-control/authorization-policy.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:e38c31495fc4c7e434adcc06f072c1223d93bbce:1876;learning/reliability-v2=100644:e38c31495fc4c7e434adcc06f072c1223d93bbce:1876;learning/reliability-v2.0.1=100644:e38c31495fc4c7e434adcc06f072c1223d93bbce:1876	oid-identical-all	oid-identical	docs/notes/reliability/access-control/authorization-policy.md	100644	e38c31495fc4c7e434adcc06f072c1223d93bbce	1876	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/consistency/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:cc24af0c37ea54b28117056ae335b6f88ec110aa:780;learning/reliability-v2=100644:cc24af0c37ea54b28117056ae335b6f88ec110aa:780;learning/reliability-v2.0.1=100644:cc24af0c37ea54b28117056ae335b6f88ec110aa:780	oid-identical-all	oid-identical	docs/notes/reliability/consistency/README.md	100644	cc24af0c37ea54b28117056ae335b6f88ec110aa	780	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/consistency/cache-invalidation.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:34d3476f68d23f1cd4fe9b885595cd442fed3dc2:2190;learning/reliability-v2=100644:34d3476f68d23f1cd4fe9b885595cd442fed3dc2:2190;learning/reliability-v2.0.1=100644:34d3476f68d23f1cd4fe9b885595cd442fed3dc2:2190	oid-identical-all	oid-identical	docs/notes/reliability/consistency/cache-invalidation.md	100644	34d3476f68d23f1cd4fe9b885595cd442fed3dc2	2190	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/consistency/invariants.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:d4f1655422ca443d54906a129cc75a1f68dcdbed:2496;learning/reliability-v2=100644:d4f1655422ca443d54906a129cc75a1f68dcdbed:2496;learning/reliability-v2.0.1=100644:d4f1655422ca443d54906a129cc75a1f68dcdbed:2496	oid-identical-all	oid-identical	docs/notes/reliability/consistency/invariants.md	100644	d4f1655422ca443d54906a129cc75a1f68dcdbed	2496	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/consistency/outbox-pattern.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:0ecabd69c22deeea865cb5a6820da6e153d72fad:2340;learning/reliability-v2=100644:0ecabd69c22deeea865cb5a6820da6e153d72fad:2340;learning/reliability-v2.0.1=100644:0ecabd69c22deeea865cb5a6820da6e153d72fad:2340	oid-identical-all	oid-identical	docs/notes/reliability/consistency/outbox-pattern.md	100644	0ecabd69c22deeea865cb5a6820da6e153d72fad	2340	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/consistency/transaction-race.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:6bfc62b1c5bea3527b9ff77c71c06561e6f6b345:2378;learning/reliability-v2=100644:6bfc62b1c5bea3527b9ff77c71c06561e6f6b345:2378;learning/reliability-v2.0.1=100644:6bfc62b1c5bea3527b9ff77c71c06561e6f6b345:2378	oid-identical-all	oid-identical	docs/notes/reliability/consistency/transaction-race.md	100644	6bfc62b1c5bea3527b9ff77c71c06561e6f6b345	2378	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/failure-handling/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:f1e7a39b3169adc0639134f79b609450b06bc6e0:822;learning/reliability-v2=100644:f1e7a39b3169adc0639134f79b609450b06bc6e0:822;learning/reliability-v2.0.1=100644:f1e7a39b3169adc0639134f79b609450b06bc6e0:822	oid-identical-all	oid-identical	docs/notes/reliability/failure-handling/README.md	100644	f1e7a39b3169adc0639134f79b609450b06bc6e0	822	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/failure-handling/failure-injection.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:19ee1ac7e3fd434b567e34ca3580a06ba712f51e:2071;learning/reliability-v2=100644:19ee1ac7e3fd434b567e34ca3580a06ba712f51e:2071;learning/reliability-v2.0.1=100644:19ee1ac7e3fd434b567e34ca3580a06ba712f51e:2071	oid-identical-all	oid-identical	docs/notes/reliability/failure-handling/failure-injection.md	100644	19ee1ac7e3fd434b567e34ca3580a06ba712f51e	2071	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/failure-handling/timeouts-retries-circuit-breakers.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:08574e957275e6847bf839f5e1eeeb6c6260e227:2370;learning/reliability-v2=100644:08574e957275e6847bf839f5e1eeeb6c6260e227:2370;learning/reliability-v2.0.1=100644:08574e957275e6847bf839f5e1eeeb6c6260e227:2370	oid-identical-all	oid-identical	docs/notes/reliability/failure-handling/timeouts-retries-circuit-breakers.md	100644	08574e957275e6847bf839f5e1eeeb6c6260e227	2370	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/idempotency/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:e3633296d3e378c622df8d10cf814efb66a7f102:802;learning/reliability-v2=100644:e3633296d3e378c622df8d10cf814efb66a7f102:802;learning/reliability-v2.0.1=100644:e3633296d3e378c622df8d10cf814efb66a7f102:802	oid-identical-all	oid-identical	docs/notes/reliability/idempotency/README.md	100644	e3633296d3e378c622df8d10cf814efb66a7f102	802	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/idempotency/idempotency-key.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:316bd8fe77152306f17ab95159d67361cb1db477:2199;learning/reliability-v2=100644:316bd8fe77152306f17ab95159d67361cb1db477:2199;learning/reliability-v2.0.1=100644:316bd8fe77152306f17ab95159d67361cb1db477:2199	oid-identical-all	oid-identical	docs/notes/reliability/idempotency/idempotency-key.md	100644	316bd8fe77152306f17ab95159d67361cb1db477	2199	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/idempotency/request-hash-and-replay.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:ca88fc2de8933b1ff61862d27baa0c37a0acf35a:2235;learning/reliability-v2=100644:ca88fc2de8933b1ff61862d27baa0c37a0acf35a:2235;learning/reliability-v2.0.1=100644:ca88fc2de8933b1ff61862d27baa0c37a0acf35a:2235	oid-identical-all	oid-identical	docs/notes/reliability/idempotency/request-hash-and-replay.md	100644	ca88fc2de8933b1ff61862d27baa0c37a0acf35a	2235	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/input-safety/README.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:f328ac5332f09b1bb7f70b1997f546fd3f1ffff4:652;learning/reliability-v2=100644:f328ac5332f09b1bb7f70b1997f546fd3f1ffff4:652;learning/reliability-v2.0.1=100644:f328ac5332f09b1bb7f70b1997f546fd3f1ffff4:652	oid-identical-all	oid-identical	docs/notes/reliability/input-safety/README.md	100644	f328ac5332f09b1bb7f70b1997f546fd3f1ffff4	652	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/notes/reliability/input-safety/file-upload-safety.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:d434196d0d069dd5a9392fb962f9a203a76df155:2059;learning/reliability-v2=100644:d434196d0d069dd5a9392fb962f9a203a76df155:2059;learning/reliability-v2.0.1=100644:d434196d0d069dd5a9392fb962f9a203a76df155:2059	oid-identical-all	oid-identical	docs/notes/reliability/input-safety/file-upload-safety.md	100644	d434196d0d069dd5a9392fb962f9a203a76df155	2059	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
